EL34143A exported datalog,,,
File type: CSV,,,
File version: 1,,,
,,,
Per division: 5.000000,,,
Offset: 0.000000,,,
Trigger position: 0,,,
Sample interval: 0.49999872,,,
Number of sample: 86400/86400,,,
Trigger sample: 0,,,
Number of pre-trigger sample: 0,,,
Date: 2025/03/01 01:58:57,,,
,,,
"V1: 0.500000, 1.440000",,,
"I1: 1.000000, 0.000000",,,
"P1: 5.000000, 0.000000",,,
,,,
Power Enabled:,None,,
,,,
Enable:,Volt avg 1,Volt min 1,Volt max 1
33881,2.904352,2.803665,2.92413
33882,2.904197,2.805099,2.922696
33883,2.903953,2.803665,2.921262
33884,2.903778,2.803665,2.921262
33885,2.903711,2.803665,2.922696
33886,2.903671,2.805099,2.921262
33887,2.903615,2.805099,2.922696
33888,2.903607,2.803665,2.922696
33889,2.903808,2.805099,2.921262
33890,2.903883,2.805099,2.922696
33891,2.904174,2.803665,2.922696
33892,2.903629,2.803665,2.919827
33893,2.903867,2.805099,2.92413
33894,2.903881,2.802231,2.921262
33895,2.90368,2.800797,2.922696
33896,2.903713,2.803665,2.922696
33897,2.903818,2.803665,2.92413
33898,2.903867,2.803665,2.921262
33899,2.903919,2.803665,2.92413
33900,2.903826,2.806534,2.926998
33901,2.903609,2.803665,2.92413
33902,2.903504,2.803665,2.921262
33903,2.903232,2.803665,2.921262
33904,2.903614,2.803665,2.921262
33905,2.903895,2.805099,2.922696
33906,2.903752,2.803665,2.922696
33907,2.903886,2.803665,2.922696
33908,2.903735,2.805099,2.922696
33909,2.903832,2.805099,2.921262
33910,2.903572,2.805099,2.922696
33911,2.903547,2.805099,2.922696
33912,2.903307,2.800797,2.921262
33913,2.903157,2.800797,2.921262
33914,2.903205,2.805099,2.921262
33915,2.903436,2.805099,2.921262
33916,2.903446,2.802231,2.922696
33917,2.903216,2.803665,2.919827
33918,2.903155,2.805099,2.921262
33919,2.903219,2.800797,2.921262
33920,2.903362,2.803665,2.921262
33921,2.90327,2.805099,2.919827
33922,2.903483,2.802231,2.921262
33923,2.903409,2.805099,2.92413
33924,2.903299,2.805099,2.922696
33925,2.903502,2.803665,2.925564
33926,2.903506,2.802231,2.921262
33927,2.903419,2.805099,2.921262
33928,2.903695,2.805099,2.922696
33929,2.903649,2.806534,2.92413
33930,2.903666,2.800797,2.92413
33931,2.903554,2.803665,2.922696
33932,2.903584,2.805099,2.921262
33933,2.903675,2.805099,2.922696
33934,2.903899,2.805099,2.922696
33935,2.903907,2.803665,2.922696
33936,2.903637,2.805099,2.921262
33937,2.90352,2.803665,2.922696
33938,2.903834,2.806534,2.921262
33939,2.903651,2.805099,2.921262
33940,2.903267,2.802231,2.921262
33941,2.903702,2.805099,2.922696
33942,2.903603,2.806534,2.922696
33943,2.903263,2.803665,2.921262
33944,2.903131,2.803665,2.919827
33945,2.903423,2.803665,2.922696
33946,2.903348,2.805099,2.919827
33947,2.90349,2.803665,2.921262
33948,2.903469,2.802231,2.921262
33949,2.903375,2.802231,2.922696
33950,2.903566,2.802231,2.921262
33951,2.903634,2.803665,2.921262
33952,2.903371,2.805099,2.921262
33953,2.90364,2.806534,2.92413
33954,2.903484,2.806534,2.921262
33955,2.903517,2.806534,2.921262
33956,2.903502,2.800797,2.921262
33957,2.90342,2.800797,2.921262
33958,2.903674,2.803665,2.921262
33959,2.903584,2.805099,2.921262
33960,2.903723,2.805099,2.921262
33961,2.903501,2.805099,2.919827
33962,2.903275,2.802231,2.92413
33963,2.903096,2.803665,2.921262
33964,2.902933,2.802231,2.922696
33965,2.902953,2.802231,2.92413
33966,2.903122,2.805099,2.919827
33967,2.902888,2.802231,2.921262
33968,2.90306,2.805099,2.922696
33969,2.903103,2.803665,2.92413
33970,2.90306,2.803665,2.921262
33971,2.903026,2.803665,2.921262
33972,2.902816,2.803665,2.919827
33973,2.902999,2.802231,2.921262
33974,2.903073,2.803665,2.922696
33975,2.902875,2.803665,2.922696
33976,2.903033,2.802231,2.919827
33977,2.90287,2.803665,2.921262
33978,2.903355,2.806534,2.921262
33979,2.903374,2.803665,2.922696
33980,2.903477,2.805099,2.919827
33981,2.903312,2.806534,2.922696
33982,2.90304,2.805099,2.919827
33983,2.903429,2.803665,2.921262
33984,2.903385,2.802231,2.919827
33985,2.903274,2.805099,2.922696
33986,2.903263,2.805099,2.922696
33987,2.90328,2.805099,2.92413
33988,2.903339,2.803665,2.922696
33989,2.903131,2.802231,2.921262
33990,2.903162,2.805099,2.921262
33991,2.903306,2.799363,2.922696
33992,2.90333,2.805099,2.921262
33993,2.903352,2.803665,2.922696
33994,2.903262,2.803665,2.921262
33995,2.903273,2.805099,2.921262
33996,2.903267,2.803665,2.921262
33997,2.903502,2.805099,2.921262
33998,2.903388,2.803665,2.921262
33999,2.903408,2.803665,2.922696
34000,2.903528,2.805099,2.922696
34001,2.903272,2.805099,2.919827
34002,2.903185,2.805099,2.921262
34003,2.903337,2.800797,2.921262
34004,2.90338,2.803665,2.921262
34005,2.903216,2.805099,2.921262
34006,2.903143,2.803665,2.922696
34007,2.903406,2.805099,2.921262
34008,2.903274,2.802231,2.921262
34009,2.903339,2.803665,2.921262
34010,2.90331,2.803665,2.922696
34011,2.903442,2.802231,2.92413
34012,2.903384,2.805099,2.921262
34013,2.903522,2.802231,2.922696
34014,2.903689,2.803665,2.921262
34015,2.903629,2.800797,2.922696
34016,2.903705,2.805099,2.921262
34017,2.903537,2.803665,2.921262
34018,2.903326,2.802231,2.92413
34019,2.903231,2.805099,2.921262
34020,2.90325,2.803665,2.919827
34021,2.90314,2.802231,2.919827
34022,2.90323,2.805099,2.921262
34023,2.903455,2.805099,2.922696
34024,2.903544,2.803665,2.922696
34025,2.903255,2.803665,2.922696
34026,2.903444,2.803665,2.921262
34027,2.903393,2.802231,2.921262
34028,2.903307,2.805099,2.921262
34029,2.903369,2.805099,2.921262
34030,2.903502,2.803665,2.921262
34031,2.903442,2.803665,2.922696
34032,2.903086,2.803665,2.921262
34033,2.903055,2.802231,2.922696
34034,2.903021,2.803665,2.921262
34035,2.903353,2.805099,2.922696
34036,2.903647,2.805099,2.921262
34037,2.903545,2.803665,2.92413
34038,2.903159,2.802231,2.921262
34039,2.903034,2.803665,2.922696
34040,2.903192,2.802231,2.922696
34041,2.903276,2.805099,2.921262
34042,2.903352,2.802231,2.921262
34043,2.903264,2.803665,2.922696
34044,2.903718,2.805099,2.922696
34045,2.903585,2.805099,2.922696
34046,2.903131,2.802231,2.919827
34047,2.903336,2.805099,2.921262
34048,2.903188,2.803665,2.922696
34049,2.903211,2.803665,2.925564
34050,2.903436,2.805099,2.922696
34051,2.903436,2.805099,2.921262
34052,2.903293,2.802231,2.921262
34053,2.903519,2.803665,2.919827
34054,2.903418,2.803665,2.926998
34055,2.903524,2.805099,2.921262
34056,2.903487,2.803665,2.922696
34057,2.903542,2.803665,2.921262
34058,2.903462,2.802231,2.921262
34059,2.903305,2.802231,2.921262
34060,2.903715,2.802231,2.921262
34061,2.90386,2.803665,2.921262
34062,2.903721,2.805099,2.922696
34063,2.90328,2.803665,2.922696
34064,2.903003,2.803665,2.922696
34065,2.903319,2.805099,2.919827
34066,2.903384,2.802231,2.921262
34067,2.90369,2.805099,2.919827
34068,2.903632,2.805099,2.919827
34069,2.903545,2.803665,2.921262
34070,2.903563,2.805099,2.921262
34071,2.903807,2.802231,2.922696
34072,2.903793,2.805099,2.921262
34073,2.903727,2.806534,2.921262
34074,2.903594,2.800797,2.921262
34075,2.903894,2.805099,2.922696
34076,2.90341,2.805099,2.921262
34077,2.903559,2.803665,2.921262
34078,2.903716,2.806534,2.92413
34079,2.903751,2.803665,2.921262
34080,2.903633,2.805099,2.922696
34081,2.903607,2.805099,2.922696
34082,2.903442,2.803665,2.921262
34083,2.903341,2.803665,2.921262
34084,2.903659,2.803665,2.921262
34085,2.903816,2.803665,2.922696
34086,2.903587,2.805099,2.921262
34087,2.903373,2.805099,2.92413
34088,2.903353,2.805099,2.921262
34089,2.903453,2.806534,2.922696
34090,2.903362,2.805099,2.922696
34091,2.90351,2.805099,2.92413
34092,2.903635,2.803665,2.921262
34093,2.903441,2.805099,2.921262
34094,2.903263,2.806534,2.921262
34095,2.903481,2.805099,2.921262
34096,2.90351,2.805099,2.921262
34097,2.90347,2.805099,2.92413
34098,2.903348,2.805099,2.921262
34099,2.903519,2.803665,2.921262
34100,2.903598,2.803665,2.922696
34101,2.903542,2.803665,2.922696
34102,2.903845,2.803665,2.921262
34103,2.90363,2.805099,2.919827
34104,2.903677,2.805099,2.921262
34105,2.903528,2.805099,2.921262
34106,2.903642,2.803665,2.922696
34107,2.903346,2.800797,2.921262
34108,2.903194,2.803665,2.921262
34109,2.903317,2.805099,2.922696
34110,2.903631,2.802231,2.922696
34111,2.903753,2.805099,2.921262
34112,2.903512,2.805099,2.92413
34113,2.903593,2.803665,2.921262
34114,2.903691,2.803665,2.922696
34115,2.903522,2.803665,2.922696
34116,2.903625,2.802231,2.922696
34117,2.903449,2.803665,2.921262
34118,2.903504,2.805099,2.919827
34119,2.903353,2.802231,2.921262
34120,2.903316,2.805099,2.921262
34121,2.903851,2.803665,2.921262
34122,2.903751,2.803665,2.922696
34123,2.903618,2.805099,2.922696
34124,2.903574,2.800797,2.921262
34125,2.90347,2.805099,2.919827
34126,2.903341,2.805099,2.919827
34127,2.903335,2.803665,2.919827
34128,2.903154,2.800797,2.921262
34129,2.903438,2.805099,2.921262
34130,2.903564,2.802231,2.921262
34131,2.903565,2.805099,2.922696
34132,2.903325,2.800797,2.922696
34133,2.903531,2.805099,2.922696
34134,2.903347,2.805099,2.921262
34135,2.903449,2.803665,2.921262
34136,2.903349,2.803665,2.922696
34137,2.903387,2.800797,2.921262
34138,2.903381,2.805099,2.921262
34139,2.903691,2.806534,2.922696
34140,2.903878,2.802231,2.922696
34141,2.903782,2.806534,2.922696
34142,2.90364,2.802231,2.921262
34143,2.90384,2.805099,2.922696
34144,2.903681,2.803665,2.922696
34145,2.90365,2.805099,2.919827
34146,2.903394,2.800797,2.92413
34147,2.903456,2.803665,2.922696
34148,2.903519,2.806534,2.921262
34149,2.903463,2.803665,2.921262
34150,2.903544,2.805099,2.921262
34151,2.903622,2.803665,2.922696
34152,2.903878,2.805099,2.922696
34153,2.903897,2.803665,2.922696
34154,2.904121,2.802231,2.922696
34155,2.903705,2.803665,2.921262
34156,2.903781,2.805099,2.921262
34157,2.903538,2.806534,2.921262
34158,2.90373,2.803665,2.922696
34159,2.903779,2.803665,2.921262
34160,2.903695,2.805099,2.921262
34161,2.903824,2.805099,2.921262
34162,2.903582,2.800797,2.922696
34163,2.90363,2.805099,2.921262
34164,2.903547,2.805099,2.921262
34165,2.903618,2.802231,2.922696
34166,2.903945,2.805099,2.922696
34167,2.903815,2.803665,2.922696
34168,2.903527,2.806534,2.921262
34169,2.903454,2.805099,2.922696
34170,2.903593,2.803665,2.922696
34171,2.903722,2.806534,2.921262
34172,2.903508,2.805099,2.922696
34173,2.903552,2.803665,2.922696
34174,2.903084,2.805099,2.922696
34175,2.903211,2.800797,2.921262
34176,2.903348,2.803665,2.921262
34177,2.903456,2.802231,2.922696
34178,2.903403,2.803665,2.921262
34179,2.903437,2.805099,2.922696
34180,2.903406,2.803665,2.922696
34181,2.903522,2.805099,2.921262
34182,2.903631,2.805099,2.919827
34183,2.903557,2.802231,2.921262
34184,2.903259,2.803665,2.925564
34185,2.903265,2.803665,2.921262
34186,2.903497,2.806534,2.922696
34187,2.903451,2.803665,2.921262
34188,2.90304,2.802231,2.922696
34189,2.903134,2.802231,2.921262
34190,2.903119,2.803665,2.921262
34191,2.902892,2.803665,2.919827
34192,2.903114,2.806534,2.921262
34193,2.903584,2.800797,2.92413
34194,2.903703,2.803665,2.921262
34195,2.903525,2.805099,2.92413
34196,2.903366,2.805099,2.921262
34197,2.90305,2.805099,2.921262
34198,2.903006,2.802231,2.921262
34199,2.903061,2.805099,2.919827
34200,2.903052,2.803665,2.921262
34201,2.903122,2.803665,2.921262
34202,2.903163,2.803665,2.921262
34203,2.903311,2.802231,2.919827
34204,2.902929,2.803665,2.919827
34205,2.903162,2.805099,2.922696
34206,2.903226,2.803665,2.92413
34207,2.903109,2.799363,2.922696
34208,2.903162,2.803665,2.921262
34209,2.903085,2.805099,2.921262
34210,2.90335,2.802231,2.922696
34211,2.902987,2.805099,2.921262
34212,2.903054,2.803665,2.921262
34213,2.903032,2.805099,2.922696
34214,2.903298,2.805099,2.919827
34215,2.903518,2.805099,2.922696
34216,2.90327,2.803665,2.922696
34217,2.903319,2.805099,2.921262
34218,2.903462,2.803665,2.921262
34219,2.903668,2.806534,2.922696
34220,2.903483,2.805099,2.921262
34221,2.903183,2.805099,2.922696
34222,2.903256,2.802231,2.921262
34223,2.90343,2.803665,2.919827
34224,2.903363,2.802231,2.921262
34225,2.903316,2.803665,2.919827
34226,2.903268,2.803665,2.919827
34227,2.903185,2.803665,2.921262
34228,2.903534,2.805099,2.92413
34229,2.903256,2.806534,2.921262
34230,2.90325,2.803665,2.921262
34231,2.903088,2.805099,2.921262
34232,2.903355,2.800797,2.921262
34233,2.903112,2.803665,2.921262
34234,2.903389,2.803665,2.922696
34235,2.903253,2.802231,2.922696
34236,2.903461,2.803665,2.922696
34237,2.903518,2.803665,2.921262
34238,2.903477,2.806534,2.922696
34239,2.903825,2.803665,2.921262
34240,2.903829,2.805099,2.926998
34241,2.903672,2.806534,2.921262
34242,2.903702,2.803665,2.921262
34243,2.903456,2.803665,2.919827
34244,2.903486,2.803665,2.92413
34245,2.903543,2.805099,2.92413
34246,2.903457,2.805099,2.922696
34247,2.903426,2.802231,2.922696
34248,2.903365,2.802231,2.921262
34249,2.903301,2.803665,2.921262
34250,2.903177,2.802231,2.921262
34251,2.903495,2.805099,2.922696
34252,2.903392,2.805099,2.922696
34253,2.903714,2.805099,2.921262
34254,2.90333,2.805099,2.921262
34255,2.903173,2.803665,2.922696
34256,2.903545,2.805099,2.922696
34257,2.903608,2.802231,2.921262
34258,2.903524,2.805099,2.921262
34259,2.903493,2.805099,2.922696
34260,2.903782,2.800797,2.922696
34261,2.904054,2.803665,2.92413
34262,2.903811,2.803665,2.92413
34263,2.903639,2.803665,2.922696
34264,2.903341,2.805099,2.922696
34265,2.903406,2.802231,2.922696
34266,2.903454,2.802231,2.921262
34267,2.903448,2.805099,2.921262
34268,2.903216,2.805099,2.921262
34269,2.903317,2.802231,2.922696
34270,2.903275,2.803665,2.922696
34271,2.903255,2.803665,2.925564
34272,2.903421,2.805099,2.921262
34273,2.903317,2.806534,2.921262
34274,2.9034,2.805099,2.919827
34275,2.903162,2.803665,2.925564
34276,2.903588,2.805099,2.922696
34277,2.903445,2.805099,2.921262
34278,2.903599,2.799363,2.921262
34279,2.903495,2.805099,2.919827
34280,2.903204,2.803665,2.921262
34281,2.903532,2.805099,2.919827
34282,2.903339,2.802231,2.921262
34283,2.90333,2.805099,2.922696
34284,2.903633,2.805099,2.922696
34285,2.903742,2.806534,2.921262
34286,2.903664,2.799363,2.921262
34287,2.903652,2.802231,2.921262
34288,2.90379,2.805099,2.921262
34289,2.90369,2.802231,2.921262
34290,2.903593,2.802231,2.921262
34291,2.903484,2.803665,2.921262
34292,2.903354,2.805099,2.921262
34293,2.903308,2.803665,2.921262
34294,2.903468,2.803665,2.921262
34295,2.903137,2.802231,2.921262
34296,2.903263,2.803665,2.921262
34297,2.903436,2.803665,2.921262
34298,2.903579,2.806534,2.922696
34299,2.90379,2.802231,2.921262
34300,2.903612,2.805099,2.921262
34301,2.903507,2.805099,2.922696
34302,2.903597,2.805099,2.921262
34303,2.903597,2.805099,2.922696
34304,2.903575,2.803665,2.921262
34305,2.903612,2.805099,2.921262
34306,2.903568,2.803665,2.922696
34307,2.903473,2.805099,2.922696
34308,2.903487,2.799363,2.921262
34309,2.903523,2.803665,2.919827
34310,2.903703,2.800797,2.92413
34311,2.903652,2.806534,2.92413
34312,2.903679,2.803665,2.922696
34313,2.903479,2.802231,2.921262
34314,2.903463,2.806534,2.921262
34315,2.903451,2.803665,2.922696
34316,2.903468,2.805099,2.921262
34317,2.903281,2.803665,2.921262
34318,2.903009,2.805099,2.921262
34319,2.9032,2.799363,2.921262
34320,2.903314,2.802231,2.921262
34321,2.903483,2.803665,2.921262
34322,2.903668,2.803665,2.921262
34323,2.903464,2.805099,2.921262
34324,2.903435,2.803665,2.921262
34325,2.903316,2.805099,2.925564
34326,2.903391,2.803665,2.921262
34327,2.903301,2.803665,2.921262
34328,2.903206,2.803665,2.922696
34329,2.903385,2.800797,2.921262
34330,2.903408,2.805099,2.921262
34331,2.903218,2.803665,2.921262
34332,2.90331,2.803665,2.921262
34333,2.903381,2.802231,2.921262
34334,2.903341,2.803665,2.921262
34335,2.903394,2.800797,2.922696
34336,2.903333,2.803665,2.921262
34337,2.903704,2.802231,2.922696
34338,2.903528,2.805099,2.922696
34339,2.903806,2.802231,2.92413
34340,2.903811,2.805099,2.921262
34341,2.903548,2.805099,2.921262
34342,2.903619,2.805099,2.921262
34343,2.903488,2.803665,2.921262
34344,2.903649,2.803665,2.921262
34345,2.903816,2.803665,2.922696
34346,2.903506,2.805099,2.922696
34347,2.903547,2.805099,2.921262
34348,2.903359,2.805099,2.922696
34349,2.903383,2.803665,2.922696
34350,2.903409,2.805099,2.922696
34351,2.903586,2.803665,2.921262
34352,2.903834,2.803665,2.92413
34353,2.903588,2.800797,2.921262
34354,2.903536,2.803665,2.922696
34355,2.903757,2.805099,2.92413
34356,2.903759,2.803665,2.921262
34357,2.903906,2.805099,2.92413
34358,2.903588,2.805099,2.925564
34359,2.903669,2.805099,2.921262
34360,2.903661,2.802231,2.922696
34361,2.903677,2.800797,2.921262
34362,2.903791,2.805099,2.921262
34363,2.903895,2.803665,2.925564
34364,2.903483,2.805099,2.921262
34365,2.903279,2.805099,2.921262
34366,2.902828,2.802231,2.921262
34367,2.902836,2.805099,2.92413
34368,2.90315,2.805099,2.921262
34369,2.903046,2.803665,2.919827
34370,2.903296,2.803665,2.922696
34371,2.903516,2.805099,2.921262
34372,2.903581,2.805099,2.922696
34373,2.903562,2.803665,2.922696
34374,2.903349,2.806534,2.922696
34375,2.903208,2.806534,2.922696
34376,2.90345,2.802231,2.92413
34377,2.903128,2.805099,2.921262
34378,2.903243,2.803665,2.921262
34379,2.90323,2.803665,2.921262
34380,2.903599,2.803665,2.922696
34381,2.903601,2.803665,2.921262
34382,2.903355,2.805099,2.922696
34383,2.903195,2.802231,2.922696
34384,2.90347,2.805099,2.92413
34385,2.903266,2.805099,2.919827
34386,2.902952,2.803665,2.922696
34387,2.903066,2.802231,2.92413
34388,2.903579,2.802231,2.922696
34389,2.903609,2.802231,2.921262
34390,2.903618,2.803665,2.921262
34391,2.90339,2.803665,2.922696
34392,2.903324,2.803665,2.921262
34393,2.903544,2.803665,2.922696
34394,2.90336,2.806534,2.926998
34395,2.903362,2.802231,2.922696
34396,2.903271,2.803665,2.919827
34397,2.903224,2.805099,2.921262
34398,2.90333,2.805099,2.921262
34399,2.903489,2.803665,2.921262
34400,2.903273,2.803665,2.922696
34401,2.903203,2.802231,2.922696
34402,2.903199,2.803665,2.921262
34403,2.903259,2.803665,2.92413
34404,2.903122,2.805099,2.922696
34405,2.903121,2.803665,2.922696
34406,2.902829,2.803665,2.919827
34407,2.902738,2.805099,2.921262
34408,2.902992,2.800797,2.921262
34409,2.903018,2.802231,2.919827
34410,2.902881,2.802231,2.921262
34411,2.90281,2.802231,2.921262
34412,2.902829,2.803665,2.92413
34413,2.902716,2.802231,2.922696
34414,2.902529,2.802231,2.919827
34415,2.902437,2.803665,2.921262
34416,2.902467,2.803665,2.921262
34417,2.902724,2.803665,2.919827
34418,2.902732,2.803665,2.921262
34419,2.902748,2.800797,2.921262
34420,2.902891,2.802231,2.92413
34421,2.90273,2.802231,2.921262
34422,2.902809,2.802231,2.922696
34423,2.902806,2.803665,2.921262
34424,2.902858,2.803665,2.919827
34425,2.902979,2.803665,2.921262
34426,2.902759,2.803665,2.921262
34427,2.902704,2.802231,2.922696
34428,2.902812,2.803665,2.919827
34429,2.902766,2.802231,2.921262
34430,2.902788,2.803665,2.921262
34431,2.902393,2.800797,2.921262
34432,2.902423,2.800797,2.919827
34433,2.90248,2.803665,2.919827
34434,2.903117,2.802231,2.922696
34435,2.903059,2.805099,2.922696
34436,2.903076,2.803665,2.921262
34437,2.903181,2.803665,2.922696
34438,2.902824,2.803665,2.921262
34439,2.902858,2.803665,2.92413
34440,2.903193,2.802231,2.921262
34441,2.903341,2.802231,2.921262
34442,2.903262,2.803665,2.921262
34443,2.903035,2.802231,2.921262
34444,2.902947,2.803665,2.919827
34445,2.902951,2.805099,2.925564
34446,2.90294,2.805099,2.919827
34447,2.902879,2.803665,2.919827
34448,2.902717,2.803665,2.919827
34449,2.902969,2.802231,2.922696
34450,2.903028,2.803665,2.921262
34451,2.90306,2.805099,2.922696
34452,2.902775,2.803665,2.925564
34453,2.902765,2.805099,2.921262
34454,2.902847,2.802231,2.919827
34455,2.902719,2.803665,2.922696
34456,2.903078,2.803665,2.921262
34457,2.902952,2.802231,2.922696
34458,2.902724,2.805099,2.919827
34459,2.902354,2.803665,2.919827
34460,2.902588,2.803665,2.921262
34461,2.902923,2.803665,2.921262
34462,2.902999,2.806534,2.922696
34463,2.902903,2.803665,2.919827
34464,2.90275,2.805099,2.919827
34465,2.903001,2.805099,2.921262
34466,2.902967,2.803665,2.921262
34467,2.903054,2.803665,2.921262
34468,2.90306,2.805099,2.921262
34469,2.903131,2.802231,2.92413
34470,2.902813,2.802231,2.919827
34471,2.902961,2.803665,2.921262
34472,2.903243,2.803665,2.922696
34473,2.903116,2.802231,2.922696
34474,2.903293,2.806534,2.921262
34475,2.903168,2.803665,2.921262
34476,2.903307,2.803665,2.921262
34477,2.9032,2.802231,2.922696
34478,2.903103,2.802231,2.921262
34479,2.903319,2.802231,2.922696
34480,2.903608,2.802231,2.922696
34481,2.903403,2.805099,2.921262
34482,2.903551,2.803665,2.921262
34483,2.903405,2.806534,2.92413
34484,2.903225,2.803665,2.921262
34485,2.903308,2.802231,2.922696
34486,2.903189,2.805099,2.919827
34487,2.903356,2.805099,2.922696
34488,2.903302,2.802231,2.922696
34489,2.903179,2.805099,2.922696
34490,2.90301,2.802231,2.922696
34491,2.90317,2.802231,2.922696
34492,2.903317,2.803665,2.919827
34493,2.903199,2.805099,2.921262
34494,2.902944,2.803665,2.921262
34495,2.902662,2.802231,2.921262
34496,2.902771,2.805099,2.922696
34497,2.903132,2.805099,2.921262
34498,2.90332,2.805099,2.922696
34499,2.903271,2.805099,2.922696
34500,2.903317,2.803665,2.921262
34501,2.903157,2.802231,2.921262
34502,2.903408,2.805099,2.921262
34503,2.903537,2.803665,2.921262
34504,2.903271,2.802231,2.922696
34505,2.903395,2.806534,2.922696
34506,2.90353,2.803665,2.922696
34507,2.903536,2.800797,2.919827
34508,2.903437,2.800797,2.921262
34509,2.903276,2.803665,2.922696
34510,2.90376,2.805099,2.922696
34511,2.903506,2.802231,2.921262
34512,2.903392,2.803665,2.921262
34513,2.903577,2.805099,2.921262
34514,2.903756,2.805099,2.922696
34515,2.903642,2.805099,2.922696
34516,2.903808,2.805099,2.925564
34517,2.903633,2.805099,2.922696
34518,2.903484,2.802231,2.922696
34519,2.903327,2.805099,2.921262
34520,2.903596,2.802231,2.921262
34521,2.90373,2.806534,2.922696
34522,2.903809,2.806534,2.921262
34523,2.904126,2.806534,2.922696
34524,2.903869,2.805099,2.922696
34525,2.903577,2.805099,2.921262
34526,2.903256,2.802231,2.921262
34527,2.903622,2.802231,2.922696
34528,2.903722,2.803665,2.92413
34529,2.903561,2.802231,2.921262
34530,2.903406,2.805099,2.922696
34531,2.90351,2.803665,2.922696
34532,2.903949,2.805099,2.922696
34533,2.903846,2.802231,2.922696
34534,2.903884,2.806534,2.921262
34535,2.903787,2.805099,2.928432
34536,2.903844,2.805099,2.92413
34537,2.903811,2.805099,2.922696
34538,2.903523,2.803665,2.925564
34539,2.903687,2.805099,2.92413
34540,2.903391,2.805099,2.921262
34541,2.903291,2.803665,2.922696
34542,2.90337,2.806534,2.922696
34543,2.903282,2.803665,2.921262
34544,2.903285,2.803665,2.922696
34545,2.902999,2.802231,2.925564
34546,2.903187,2.799363,2.921262
34547,2.903169,2.803665,2.925564
34548,2.903717,2.805099,2.922696
34549,2.903872,2.802231,2.922696
34550,2.903613,2.803665,2.922696
34551,2.903672,2.802231,2.922696
34552,2.903466,2.803665,2.921262
34553,2.903457,2.805099,2.921262
34554,2.903321,2.802231,2.922696
34555,2.903591,2.803665,2.919827
34556,2.90337,2.802231,2.92413
34557,2.903331,2.802231,2.922696
34558,2.90302,2.805099,2.921262
34559,2.903485,2.802231,2.926998
34560,2.903561,2.805099,2.921262
34561,2.903265,2.802231,2.922696
34562,2.903259,2.803665,2.922696
34563,2.903283,2.803665,2.921262
34564,2.903547,2.803665,2.922696
34565,2.903415,2.805099,2.92413
34566,2.903291,2.802231,2.922696
34567,2.903078,2.805099,2.921262
34568,2.903264,2.803665,2.921262
34569,2.903367,2.802231,2.921262
34570,2.903476,2.803665,2.922696
34571,2.903503,2.803665,2.922696
34572,2.90338,2.800797,2.922696
34573,2.903778,2.803665,2.922696
34574,2.903569,2.803665,2.919827
34575,2.903387,2.805099,2.921262
34576,2.90347,2.802231,2.92413
34577,2.903477,2.803665,2.921262
34578,2.903133,2.803665,2.922696
34579,2.903405,2.805099,2.922696
34580,2.903422,2.803665,2.921262
34581,2.903403,2.805099,2.92413
34582,2.903414,2.802231,2.919827
34583,2.903494,2.805099,2.922696
34584,2.903559,2.805099,2.921262
34585,2.903339,2.803665,2.921262
34586,2.903338,2.802231,2.921262
34587,2.90345,2.806534,2.92413
34588,2.90384,2.803665,2.921262
34589,2.903662,2.805099,2.919827
34590,2.903676,2.805099,2.921262
34591,2.903726,2.803665,2.922696
34592,2.903656,2.805099,2.922696
34593,2.903592,2.805099,2.922696
34594,2.903343,2.803665,2.921262
34595,2.903246,2.803665,2.921262
34596,2.903161,2.803665,2.919827
34597,2.903219,2.803665,2.921262
34598,2.90312,2.802231,2.922696
34599,2.903339,2.805099,2.921262
34600,2.903484,2.805099,2.922696
34601,2.903202,2.802231,2.921262
34602,2.90351,2.803665,2.921262
34603,2.903232,2.805099,2.921262
34604,2.903293,2.803665,2.921262
34605,2.903577,2.803665,2.919827
34606,2.903193,2.803665,2.922696
34607,2.903279,2.805099,2.922696
34608,2.903465,2.805099,2.921262
34609,2.903532,2.806534,2.921262
34610,2.903401,2.803665,2.92413
34611,2.90365,2.805099,2.922696
34612,2.903369,2.803665,2.92413
34613,2.903672,2.803665,2.922696
34614,2.903404,2.803665,2.919827
34615,2.90356,2.805099,2.922696
34616,2.903438,2.805099,2.921262
34617,2.903663,2.806534,2.925564
34618,2.903504,2.802231,2.922696
34619,2.903616,2.803665,2.921262
34620,2.903617,2.805099,2.921262
34621,2.903726,2.805099,2.919827
34622,2.903443,2.803665,2.922696
34623,2.903692,2.805099,2.92413
34624,2.903789,2.805099,2.921262
34625,2.903789,2.805099,2.921262
34626,2.903323,2.803665,2.921262
34627,2.903335,2.803665,2.922696
34628,2.903585,2.803665,2.921262
34629,2.903593,2.803665,2.921262
34630,2.903794,2.802231,2.922696
34631,2.903548,2.805099,2.922696
34632,2.903249,2.806534,2.922696
34633,2.903467,2.805099,2.922696
34634,2.903647,2.803665,2.922696
34635,2.903691,2.803665,2.92413
34636,2.90327,2.803665,2.919827
34637,2.90344,2.800797,2.919827
34638,2.903149,2.802231,2.922696
34639,2.903178,2.805099,2.921262
34640,2.903423,2.803665,2.921262
34641,2.90316,2.805099,2.922696
34642,2.903281,2.805099,2.922696
34643,2.903423,2.805099,2.922696
