EL34143A exported datalog,,,
3931,2.411097,2.244366,2.575644
3932,2.410925,2.244366,2.577078
3933,2.411022,2.2458,2.577078
3934,2.410841,2.2458,2.575644
3935,2.410999,2.244366,2.578512
3936,2.410992,2.244366,2.575644
3937,2.411163,2.244366,2.578512
3938,2.41129,2.244366,2.575644
3939,2.411546,2.2458,2.578512
3940,2.411432,2.244366,2.578512
3941,2.411396,2.241498,2.577078
3942,2.411483,2.2458,2.578512
3943,2.41142,2.2458,2.577078
3944,2.411486,2.242932,2.575644
3945,2.411388,2.2458,2.577078
3946,2.411444,2.244366,2.578512
3947,2.411368,2.244366,2.578512
3948,2.411343,2.2458,2.577078
3949,2.411138,2.244366,2.577078
3950,2.411254,2.244366,2.577078
3951,2.411265,2.2458,2.575644
3952,2.410947,2.2458,2.575644
3953,2.411031,2.247235,2.577078
3954,2.410937,2.244366,2.578512
3955,2.410991,2.2458,2.578512
3956,2.410958,2.244366,2.577078
3957,2.41086,2.242932,2.577078
3958,2.410737,2.244366,2.578512
3959,2.410886,2.2458,2.575644
3960,2.410806,2.2458,2.575644
3961,2.411106,2.2458,2.579946
3962,2.410821,2.2458,2.574209
3963,2.410973,2.2458,2.575644
3964,2.410976,2.244366,2.577078
3965,2.410916,2.2458,2.577078
3966,2.411026,2.2458,2.577078
3967,2.410864,2.2458,2.575644
3968,2.4109,2.244366,2.575644
3969,2.411089,2.242932,2.575644
3970,2.4111,2.244366,2.577078
3971,2.410657,2.2458,2.575644
3972,2.410715,2.244366,2.575644
3973,2.41079,2.242932,2.575644
3974,2.411031,2.242932,2.575644
3975,2.410914,2.244366,2.574209
3976,2.410887,2.242932,2.577078
3977,2.410892,2.2458,2.577078
3978,2.410363,2.242932,2.574209
3979,2.410302,2.244366,2.577078
3980,2.410196,2.2458,2.575644
3981,2.41028,2.244366,2.577078
3982,2.410193,2.244366,2.575644
3983,2.410111,2.242932,2.574209
3984,2.409965,2.2458,2.577078
3985,2.409976,2.244366,2.574209
3986,2.409744,2.244366,2.577078
3987,2.409744,2.244366,2.574209
3988,2.410097,2.242932,2.575644
3989,2.41012,2.2458,2.575644
3990,2.410088,2.244366,2.575644
3991,2.409822,2.244366,2.575644
3992,2.409693,2.244366,2.574209
3993,2.409627,2.244366,2.574209
3994,2.409411,2.242932,2.575644
3995,2.40978,2.244366,2.577078
3996,2.40982,2.2458,2.575644
3997,2.409904,2.241498,2.575644
3998,2.410122,2.244366,2.575644
3999,2.410012,2.244366,2.577078
4000,2.409977,2.2458,2.574209
4001,2.40987,2.244366,2.574209
4002,2.409643,2.244366,2.578512
4003,2.409804,2.244366,2.574209
4004,2.40964,2.244366,2.577078
4005,2.409424,2.242932,2.574209
4006,2.409618,2.242932,2.575644
4007,2.40946,2.244366,2.574209
4008,2.409378,2.244366,2.574209
4009,2.409318,2.241498,2.574209
4010,2.409558,2.242932,2.574209
4011,2.409775,2.244366,2.574209
4012,2.409691,2.244366,2.574209
4013,2.409685,2.244366,2.574209
4014,2.410077,2.242932,2.577078
4015,2.409945,2.244366,2.577078
4016,2.409767,2.242932,2.575644
4017,2.409729,2.244366,2.574209
4018,2.410023,2.242932,2.575644
4019,2.40972,2.2458,2.577078
4020,2.409668,2.244366,2.572775
4021,2.409513,2.242932,2.574209
4022,2.40963,2.244366,2.577078
4023,2.409467,2.244366,2.572775
4024,2.409631,2.244366,2.572775
4025,2.409665,2.241498,2.575644
4026,2.409392,2.242932,2.575644
4027,2.409383,2.244366,2.574209
4028,2.409503,2.244366,2.575644
4029,2.409558,2.242932,2.575644
4030,2.409368,2.244366,2.575644
4031,2.409382,2.242932,2.574209
4032,2.409371,2.242932,2.574209
4033,2.409437,2.241498,2.574209
4034,2.409505,2.242932,2.577078
4035,2.409409,2.241498,2.575644
4036,2.409381,2.241498,2.575644
4037,2.409173,2.242932,2.572775
4038,2.409133,2.241498,2.574209
4039,2.40905,2.244366,2.574209
4040,2.408938,2.242932,2.577078
4041,2.408899,2.241498,2.574209
4042,2.4088,2.240064,2.575644
4043,2.408883,2.242932,2.577078
4044,2.408971,2.244366,2.574209
4045,2.409038,2.244366,2.574209
4046,2.409194,2.241498,2.574209
4047,2.409402,2.242932,2.575644
4048,2.409168,2.241498,2.575644
4049,2.408657,2.241498,2.574209
4050,2.408564,2.242932,2.572775
4051,2.408624,2.242932,2.572775
4052,2.408736,2.240064,2.575644
4053,2.408736,2.242932,2.572775
4054,2.408723,2.241498,2.575644
4055,2.408827,2.242932,2.572775
4056,2.408754,2.240064,2.577078
4057,2.408647,2.242932,2.572775
4058,2.408851,2.240064,2.574209
4059,2.409253,2.242932,2.575644
4060,2.409351,2.241498,2.575644
4061,2.40946,2.244366,2.575644
4062,2.409522,2.244366,2.575644
4063,2.409329,2.244366,2.575644
4064,2.409204,2.241498,2.574209
4065,2.40913,2.244366,2.574209
4066,2.409301,2.244366,2.574209
4067,2.409047,2.242932,2.574209
4068,2.409282,2.244366,2.572775
4069,2.408988,2.242932,2.572775
4070,2.409081,2.241498,2.577078
4071,2.409003,2.244366,2.575644
4072,2.40879,2.242932,2.574209
4073,2.408989,2.242932,2.574209
4074,2.409063,2.242932,2.574209
4075,2.408957,2.244366,2.574209
4076,2.408998,2.244366,2.572775
4077,2.409293,2.242932,2.574209
4078,2.409181,2.2458,2.574209
4079,2.409283,2.244366,2.574209
4080,2.409446,2.242932,2.574209
4081,2.409379,2.241498,2.575644
4082,2.409232,2.242932,2.575644
4083,2.409132,2.242932,2.574209
4084,2.408651,2.241498,2.575644
4085,2.408597,2.242932,2.575644
4086,2.408751,2.241498,2.574209
4087,2.408486,2.241498,2.572775
4088,2.408561,2.242932,2.572775
4089,2.408675,2.242932,2.574209
4090,2.408718,2.242932,2.574209
4091,2.408545,2.241498,2.575644
4092,2.408434,2.242932,2.572775
4093,2.408327,2.242932,2.574209
4094,2.408338,2.241498,2.574209
4095,2.408163,2.241498,2.572775
4096,2.408176,2.241498,2.572775
4097,2.408081,2.242932,2.574209
4098,2.408233,2.240064,2.572775
4099,2.407925,2.241498,2.574209
4100,2.408096,2.241498,2.572775
4101,2.408251,2.241498,2.572775
4102,2.40795,2.23863,2.572775
4103,2.408317,2.244366,2.574209
4104,2.408181,2.242932,2.572775
4105,2.40813,2.242932,2.572775
4106,2.407931,2.242932,2.575644
4107,2.40773,2.241498,2.572775
4108,2.407932,2.241498,2.574209
4109,2.407809,2.241498,2.572775
4110,2.408084,2.242932,2.572775
4111,2.40803,2.241498,2.572775
4112,2.40802,2.241498,2.572775
4113,2.407874,2.241498,2.574209
4114,2.407913,2.242932,2.571341
4115,2.408114,2.242932,2.572775
4116,2.408017,2.241498,2.572775
4117,2.408013,2.241498,2.574209
4118,2.408051,2.242932,2.574209
4119,2.407873,2.242932,2.572775
4120,2.407865,2.242932,2.572775
4121,2.407895,2.241498,2.572775
4122,2.407801,2.242932,2.574209
4123,2.407921,2.242932,2.572775
4124,2.408027,2.241498,2.577078
4125,2.408023,2.242932,2.571341
4126,2.408094,2.241498,2.572775
4127,2.407789,2.242932,2.574209
4128,2.407909,2.241498,2.572775
4129,2.407917,2.242932,2.572775
4130,2.407978,2.242932,2.574209
4131,2.408001,2.242932,2.572775
4132,2.408231,2.241498,2.572775
4133,2.408114,2.242932,2.572775
4134,2.408046,2.242932,2.574209
4135,2.407916,2.240064,2.572775
4136,2.407737,2.241498,2.572775
4137,2.407638,2.241498,2.572775
4138,2.407654,2.244366,2.572775
4139,2.407803,2.242932,2.572775
4140,2.407892,2.242932,2.572775
4141,2.407859,2.241498,2.572775
4142,2.407863,2.242932,2.571341
4143,2.407812,2.242932,2.574209
4144,2.40779,2.242932,2.572775
4145,2.407814,2.241498,2.572775
4146,2.40788,2.241498,2.574209
4147,2.407928,2.242932,2.574209
4148,2.407938,2.242932,2.572775
4149,2.407759,2.242932,2.572775
4150,2.407824,2.241498,2.575644
4151,2.407714,2.241498,2.572775
4152,2.407447,2.241498,2.572775
4153,2.407796,2.242932,2.572775
4154,2.407742,2.242932,2.572775
4155,2.407817,2.240064,2.571341
4156,2.407743,2.242932,2.572775
4157,2.40787,2.240064,2.571341
4158,2.408115,2.241498,2.572775
4159,2.408225,2.241498,2.574209
4160,2.4082,2.242932,2.572775
4161,2.408112,2.244366,2.575644
4162,2.408083,2.241498,2.572775
4163,2.408294,2.242932,2.572775
4164,2.408065,2.244366,2.574209
4165,2.40784,2.242932,2.574209
4166,2.408138,2.241498,2.572775
4167,2.407933,2.242932,2.572775
4168,2.408162,2.241498,2.574209
4169,2.408101,2.244366,2.572775
4170,2.408151,2.241498,2.574209
4171,2.408043,2.242932,2.572775
4172,2.408078,2.241498,2.571341
4173,2.407816,2.242932,2.571341
4174,2.40775,2.241498,2.571341
4175,2.407552,2.241498,2.574209
4176,2.407511,2.240064,2.572775
4177,2.407777,2.242932,2.575644
4178,2.407721,2.241498,2.574209
4179,2.407553,2.242932,2.574209
4180,2.407479,2.242932,2.572775
4181,2.407485,2.241498,2.572775
4182,2.407508,2.241498,2.571341
4183,2.407526,2.242932,2.572775
4184,2.407473,2.242932,2.571341
4185,2.407325,2.241498,2.571341
4186,2.40748,2.242932,2.572775
4187,2.407461,2.241498,2.571341
4188,2.407664,2.241498,2.574209
4189,2.407585,2.241498,2.574209
4190,2.407544,2.241498,2.572775
4191,2.407268,2.241498,2.571341
4192,2.407436,2.241498,2.571341
4193,2.407296,2.241498,2.571341
4194,2.407363,2.241498,2.571341
4195,2.407283,2.242932,2.574209
4196,2.407223,2.241498,2.575644
4197,2.407007,2.240064,2.572775
4198,2.406846,2.241498,2.571341
4199,2.407244,2.240064,2.572775
4200,2.407562,2.241498,2.571341
4201,2.407361,2.241498,2.572775
4202,2.407419,2.241498,2.574209
4203,2.407265,2.240064,2.572775
4204,2.407276,2.242932,2.571341
4205,2.40712,2.240064,2.571341
4206,2.407099,2.241498,2.572775
4207,2.406843,2.23863,2.572775
4208,2.406755,2.240064,2.569907
4209,2.406827,2.242932,2.571341
4210,2.406861,2.242932,2.572775
4211,2.407143,2.241498,2.574209
4212,2.406958,2.241498,2.572775
4213,2.406693,2.241498,2.569907
4214,2.406898,2.242932,2.572775
4215,2.406733,2.241498,2.571341
4216,2.406676,2.237196,2.571341
4217,2.406909,2.241498,2.571341
4218,2.407384,2.242932,2.572775
4219,2.407251,2.241498,2.572775
4220,2.407093,2.241498,2.574209
4221,2.407005,2.240064,2.572775
4222,2.406971,2.240064,2.572775
4223,2.407022,2.241498,2.572775
4224,2.407002,2.241498,2.572775
4225,2.40703,2.242932,2.572775
4226,2.407085,2.23863,2.571341
4227,2.407046,2.241498,2.572775
4228,2.407056,2.242932,2.572775
4229,2.406784,2.241498,2.571341
4230,2.406689,2.241498,2.571341
4231,2.406756,2.237196,2.571341
4232,2.406541,2.242932,2.569907
4233,2.406336,2.240064,2.571341
4234,2.406451,2.241498,2.571341
4235,2.406568,2.241498,2.571341
4236,2.406268,2.240064,2.569907
4237,2.406398,2.241498,2.572775
4238,2.406585,2.241498,2.571341
4239,2.406439,2.241498,2.571341
4240,2.40606,2.241498,2.572775
4241,2.40603,2.240064,2.571341
4242,2.406,2.241498,2.571341
4243,2.406023,2.241498,2.571341
4244,2.406078,2.240064,2.572775
4245,2.406127,2.241498,2.569907
4246,2.406332,2.240064,2.571341
4247,2.406184,2.240064,2.569907
4248,2.4062,2.241498,2.569907
4249,2.406308,2.23863,2.571341
4250,2.406455,2.241498,2.569907
4251,2.406383,2.241498,2.572775
4252,2.406523,2.241498,2.571341
4253,2.406484,2.241498,2.571341
4254,2.406437,2.241498,2.571341
4255,2.406423,2.241498,2.569907
4256,2.406524,2.240064,2.569907
4257,2.406424,2.240064,2.571341
4258,2.406592,2.241498,2.569907
4259,2.406542,2.23863,2.571341
4260,2.406563,2.241498,2.571341
4261,2.406491,2.241498,2.571341
4262,2.4062,2.240064,2.571341
4263,2.406255,2.241498,2.571341
4264,2.40645,2.23863,2.571341
4265,2.406255,2.241498,2.571341
4266,2.40604,2.240064,2.569907
4267,2.406137,2.241498,2.569907
4268,2.406281,2.240064,2.569907
4269,2.406298,2.242932,2.569907
4270,2.406288,2.23863,2.571341
4271,2.406126,2.241498,2.571341
4272,2.406189,2.240064,2.569907
4273,2.406282,2.237196,2.574209
4274,2.406558,2.240064,2.571341
4275,2.406442,2.23863,2.572775
4276,2.406554,2.241498,2.571341
4277,2.406383,2.242932,2.572775
4278,2.406688,2.240064,2.571341
4279,2.406432,2.242932,2.571341
4280,2.406525,2.241498,2.569907
4281,2.406554,2.241498,2.571341
4282,2.406657,2.240064,2.572775
4283,2.406234,2.241498,2.574209
4284,2.406372,2.240064,2.569907
4285,2.406377,2.241498,2.571341
4286,2.40648,2.241498,2.572775
4287,2.406582,2.241498,2.571341
4288,2.406348,2.242932,2.569907
4289,2.406269,2.241498,2.569907
4290,2.406276,2.240064,2.571341
4291,2.406347,2.241498,2.571341
4292,2.406235,2.240064,2.569907
4293,2.406261,2.241498,2.572775
4294,2.406444,2.241498,2.571341
4295,2.406184,2.241498,2.569907
4296,2.406346,2.242932,2.571341
4297,2.406149,2.241498,2.572775
4298,2.406082,2.242932,2.568473
4299,2.406249,2.237196,2.569907
4300,2.406187,2.242932,2.569907
4301,2.405767,2.241498,2.569907
4302,2.405827,2.240064,2.569907
4303,2.405785,2.240064,2.568473
4304,2.40599,2.241498,2.569907
4305,2.40614,2.240064,2.569907
4306,2.406132,2.242932,2.571341
4307,2.406461,2.242932,2.571341
4308,2.406776,2.241498,2.569907
4309,2.406733,2.240064,2.571341
4310,2.406856,2.242932,2.572775
4311,2.406795,2.242932,2.571341
4312,2.406904,2.244366,2.572775
4313,2.406802,2.242932,2.571341
4314,2.406738,2.241498,2.569907
4315,2.406753,2.240064,2.572775
4316,2.406549,2.241498,2.568473
4317,2.406171,2.241498,2.569907
4318,2.406085,2.241498,2.571341
4319,2.406118,2.242932,2.571341
4320,2.40626,2.241498,2.571341
4321,2.406133,2.241498,2.572775
4322,2.405649,2.241498,2.571341
4323,2.405252,2.241498,2.568473
4324,2.405467,2.23863,2.568473
4325,2.405412,2.240064,2.571341
4326,2.405578,2.23863,2.569907
4327,2.405479,2.242932,2.569907
4328,2.405425,2.240064,2.569907
4329,2.405312,2.240064,2.568473
4330,2.405193,2.240064,2.569907
4331,2.405348,2.240064,2.572775
4332,2.405421,2.241498,2.568473
4333,2.405219,2.240064,2.569907
4334,2.405576,2.241498,2.571341
4335,2.40575,2.241498,2.569907
4336,2.405815,2.242932,2.571341
4337,2.405747,2.241498,2.569907
4338,2.405441,2.240064,2.569907
4339,2.405599,2.241498,2.568473
4340,2.406003,2.241498,2.569907
4341,2.405909,2.241498,2.568473
4342,2.405533,2.241498,2.569907
4343,2.405634,2.23863,2.571341
4344,2.405621,2.241498,2.568473
4345,2.405605,2.241498,2.569907
4346,2.405333,2.240064,2.574209
4347,2.405285,2.241498,2.568473
4348,2.405565,2.241498,2.568473
4349,2.405561,2.240064,2.568473
4350,2.405445,2.241498,2.569907
4351,2.405332,2.241498,2.569907
4352,2.405402,2.241498,2.569907
4353,2.405529,2.240064,2.569907
4354,2.405576,2.241498,2.569907
4355,2.405305,2.242932,2.569907
4356,2.405039,2.240064,2.569907
4357,2.404942,2.240064,2.568473
4358,2.404966,2.23863,2.569907
4359,2.405004,2.240064,2.568473
4360,2.405005,2.23863,2.572775
4361,2.405125,2.240064,2.568473
4362,2.404985,2.23863,2.569907
4363,2.404814,2.241498,2.568473
4364,2.404854,2.240064,2.569907
4365,2.405147,2.240064,2.571341
4366,2.404988,2.242932,2.568473
4367,2.404929,2.240064,2.568473
4368,2.404707,2.240064,2.567039
4369,2.404814,2.241498,2.569907
4370,2.404959,2.240064,2.568473
4371,2.404662,2.240064,2.569907
4372,2.404665,2.240064,2.568473
4373,2.404524,2.240064,2.567039
4374,2.404792,2.240064,2.568473
4375,2.404629,2.23863,2.568473
4376,2.404711,2.241498,2.569907
4377,2.40485,2.240064,2.572775
4378,2.405016,2.240064,2.569907
4379,2.405002,2.240064,2.569907
4380,2.404927,2.240064,2.569907
4381,2.405064,2.242932,2.569907
4382,2.405055,2.240064,2.569907
4383,2.405076,2.23863,2.569907
4384,2.405055,2.23863,2.569907
4385,2.404949,2.241498,2.569907
4386,2.404795,2.23863,2.568473
4387,2.404981,2.23863,2.567039
4388,2.40482,2.235762,2.571341
4389,2.404933,2.240064,2.568473
4390,2.405073,2.241498,2.568473
4391,2.40497,2.241498,2.571341
4392,2.404953,2.240064,2.569907
4393,2.404797,2.23863,2.568473
4394,2.404808,2.240064,2.568473
4395,2.404962,2.237196,2.572775
4396,2.405129,2.240064,2.568473
4397,2.404879,2.240064,2.569907
4398,2.404828,2.241498,2.568473
4399,2.404699,2.240064,2.569907
4400,2.404802,2.240064,2.568473
4401,2.404996,2.240064,2.569907
4402,2.405065,2.237196,2.568473
4403,2.405019,2.241498,2.568473
4404,2.405016,2.240064,2.568473
4405,2.405001,2.241498,2.568473
4406,2.40504,2.240064,2.568473
4407,2.404835,2.241498,2.569907
4408,2.404608,2.241498,2.568473
4409,2.404687,2.23863,2.571341
4410,2.404584,2.241498,2.569907
4411,2.404617,2.240064,2.568473
4412,2.404651,2.241498,2.569907
4413,2.404627,2.240064,2.568473
4414,2.404564,2.23863,2.568473
4415,2.404452,2.23863,2.568473
4416,2.404663,2.241498,2.567039
4417,2.404715,2.240064,2.572775
4418,2.404988,2.23863,2.567039
4419,2.404632,2.23863,2.568473
4420,2.404777,2.241498,2.568473
4421,2.404874,2.242932,2.569907
4422,2.404876,2.241498,2.568473
4423,2.404864,2.242932,2.569907
4424,2.404905,2.23863,2.568473
4425,2.404565,2.240064,2.567039
4426,2.404498,2.23863,2.569907
4427,2.404228,2.240064,2.568473
4428,2.404475,2.240064,2.567039
4429,2.404132,2.240064,2.567039
4430,2.404088,2.240064,2.569907
4431,2.403958,2.235762,2.567039
4432,2.403891,2.241498,2.569907
4433,2.404198,2.240064,2.571341
4434,2.404516,2.240064,2.567039
4435,2.404398,2.240064,2.568473
4436,2.40426,2.241498,2.567039
4437,2.404563,2.240064,2.567039
4438,2.404439,2.23863,2.567039
4439,2.404432,2.241498,2.568473
4440,2.404247,2.240064,2.568473
4441,2.404405,2.240064,2.567039
4442,2.404305,2.240064,2.568473
4443,2.404316,2.240064,2.568473
4444,2.404394,2.240064,2.567039
4445,2.404366,2.241498,2.567039
4446,2.40439,2.241498,2.567039
4447,2.404378,2.241498,2.568473
4448,2.404248,2.240064,2.568473
4449,2.404073,2.23863,2.567039
4450,2.404339,2.241498,2.567039
4451,2.404179,2.241498,2.568473
4452,2.404289,2.241498,2.567039
4453,2.403956,2.240064,2.567039
4454,2.403925,2.240064,2.571341
4455,2.403801,2.241498,2.567039
4456,2.40378,2.240064,2.567039
4457,2.403881,2.241498,2.567039
4458,2.404087,2.240064,2.567039
4459,2.403968,2.240064,2.568473
4460,2.403918,2.241498,2.569907
4461,2.403656,2.240064,2.568473
4462,2.403989,2.23863,2.567039
4463,2.403849,2.241498,2.568473
4464,2.403837,2.23863,2.565605
4465,2.403884,2.241498,2.568473
4466,2.403949,2.240064,2.567039
4467,2.40386,2.240064,2.567039
4468,2.403713,2.23863,2.565605
4469,2.403717,2.241498,2.567039
4470,2.403624,2.240064,2.567039
4471,2.4036,2.241498,2.567039
4472,2.403635,2.240064,2.567039
4473,2.403821,2.241498,2.567039
4474,2.403725,2.241498,2.565605
4475,2.403604,2.23863,2.567039
4476,2.403355,2.241498,2.567039
4477,2.403592,2.240064,2.567039
4478,2.403628,2.241498,2.565605
4479,2.40379,2.241498,2.567039
4480,2.404108,2.241498,2.568473
4481,2.403983,2.240064,2.565605
4482,2.403975,2.240064,2.567039
4483,2.403896,2.237196,2.567039
4484,2.403905,2.241498,2.565605
4485,2.404147,2.240064,2.567039
4486,2.404122,2.241498,2.567039
4487,2.404238,2.241498,2.565605
4488,2.404143,2.241498,2.567039
4489,2.40397,2.240064,2.567039
4490,2.403955,2.241498,2.567039
4491,2.403909,2.241498,2.567039
4492,2.403761,2.241498,2.565605
4493,2.404088,2.241498,2.567039
4494,2.404038,2.241498,2.565605
4495,2.403925,2.240064,2.565605
4496,2.404027,2.241498,2.565605
4497,2.40387,2.241498,2.567039
4498,2.403941,2.240064,2.567039
4499,2.403849,2.241498,2.567039
4500,2.403759,2.240064,2.567039
4501,2.403719,2.241498,2.565605
4502,2.403841,2.242932,2.567039
4503,2.403633,2.241498,2.567039
4504,2.403586,2.23863,2.565605
4505,2.403653,2.241498,2.567039
4506,2.403671,2.240064,2.567039
4507,2.403721,2.240064,2.567039
4508,2.404107,2.23863,2.565605
4509,2.403838,2.23863,2.568473
4510,2.403838,2.240064,2.567039
4511,2.403965,2.240064,2.568473
4512,2.40398,2.240064,2.567039
4513,2.40365,2.241498,2.565605
4514,2.403695,2.240064,2.565605
4515,2.403698,2.240064,2.565605
4516,2.403622,2.23863,2.567039
4517,2.403845,2.240064,2.568473
4518,2.403637,2.240064,2.565605
4519,2.403553,2.240064,2.568473
4520,2.403659,2.241498,2.565605
4521,2.403554,2.240064,2.568473
4522,2.403408,2.240064,2.567039
4523,2.403278,2.240064,2.568473
4524,2.402988,2.240064,2.565605
4525,2.402954,2.23863,2.567039
4526,2.403067,2.240064,2.565605
4527,2.402957,2.240064,2.565605
4528,2.402976,2.240064,2.568473
4529,2.402976,2.235762,2.568473
4530,2.402832,2.23863,2.568473
4531,2.402575,2.23863,2.565605
4532,2.402467,2.237196,2.564171
4533,2.402375,2.23863,2.567039
4534,2.402327,2.237196,2.567039
4535,2.402244,2.235762,2.567039
4536,2.402467,2.240064,2.565605
4537,2.402584,2.237196,2.568473
4538,2.402695,2.240064,2.567039
4539,2.402467,2.240064,2.565605
4540,2.402722,2.240064,2.567039
4541,2.402646,2.237196,2.567039
4542,2.402691,2.237196,2.567039
4543,2.402555,2.23863,2.565605
4544,2.402406,2.237196,2.565605
4545,2.401812,2.23863,2.565605
4546,2.401784,2.23863,2.564171
4547,2.401792,2.237196,2.565605
4548,2.401722,2.237196,2.564171
4549,2.401588,2.237196,2.565605
4550,2.401685,2.237196,2.567039
4551,2.401441,2.237196,2.565605
4552,2.401724,2.23863,2.564171
4553,2.401686,2.23863,2.567039
4554,2.40184,2.237196,2.565605
4555,2.40186,2.234328,2.565605
4556,2.401802,2.237196,2.567039
4557,2.401632,2.23863,2.564171
4558,2.401653,2.23863,2.564171
4559,2.401493,2.237196,2.565605
4560,2.401625,2.237196,2.567039
4561,2.401717,2.235762,2.568473
4562,2.402063,2.235762,2.567039
4563,2.401971,2.237196,2.565605
4564,2.401963,2.234328,2.564171
4565,2.401968,2.23863,2.565605
4566,2.401496,2.23863,2.565605
4567,2.401673,2.23863,2.565605
4568,2.401942,2.23863,2.564171
4569,2.402055,2.23863,2.565605
4570,2.402025,2.237196,2.565605
4571,2.401916,2.235762,2.565605
4572,2.402003,2.23863,2.567039
4573,2.401716,2.23863,2.565605
4574,2.40165,2.23863,2.565605
4575,2.401509,2.237196,2.565605
4576,2.401646,2.240064,2.564171
4577,2.401538,2.23863,2.565605
4578,2.40168,2.23863,2.565605
4579,2.401802,2.23863,2.567039
4580,2.401798,2.23863,2.564171
4581,2.401762,2.23863,2.564171
4582,2.401571,2.23863,2.564171
4583,2.401447,2.237196,2.564171
4584,2.401589,2.237196,2.565605
4585,2.40151,2.23863,2.565605
4586,2.401345,2.240064,2.564171
4587,2.401415,2.23863,2.567039
4588,2.401456,2.237196,2.564171
4589,2.401438,2.23863,2.564171
4590,2.401567,2.237196,2.565605
4591,2.401598,2.237196,2.565605
4592,2.401386,2.235762,2.564171
4593,2.401145,2.237196,2.568473
4594,2.401344,2.237196,2.565605
4595,2.401381,2.237196,2.564171
4596,2.401386,2.23863,2.565605
4597,2.401271,2.234328,2.564171
4598,2.401033,2.237196,2.564171
4599,2.400943,2.232894,2.562737
4600,2.401011,2.237196,2.562737
4601,2.401044,2.237196,2.564171
4602,2.400913,2.237196,2.565605
4603,2.400789,2.23863,2.562737
4604,2.400983,2.235762,2.565605
4605,2.400953,2.23863,2.564171
4606,2.400962,2.23863,2.564171
4607,2.401093,2.237196,2.564171
4608,2.401188,2.237196,2.564171
4609,2.401211,2.237196,2.564171
4610,2.401055,2.235762,2.565605
4611,2.401081,2.23863,2.564171
4612,2.400903,2.235762,2.564171
4613,2.400725,2.235762,2.561303
4614,2.400873,2.23863,2.564171
4615,2.400748,2.235762,2.565605
4616,2.401117,2.237196,2.564171
4617,2.400968,2.237196,2.564171
4618,2.400842,2.237196,2.564171
4619,2.400608,2.234328,2.565605
4620,2.400548,2.235762,2.565605
4621,2.40049,2.235762,2.564171
4622,2.400456,2.237196,2.565605
4623,2.400542,2.234328,2.564171
4624,2.40034,2.237196,2.564171
4625,2.400347,2.237196,2.565605
4626,2.400357,2.237196,2.567039
4627,2.400091,2.235762,2.565605
4628,2.40017,2.235762,2.565605
4629,2.399809,2.235762,2.565605
4630,2.399603,2.234328,2.564171
4631,2.399226,2.234328,2.565605
4632,2.399466,2.235762,2.564171
4633,2.399284,2.235762,2.567039
4634,2.399124,2.234328,2.564171
4635,2.398997,2.234328,2.564171
4636,2.398743,2.232894,2.567039
4637,2.398497,2.232894,2.564171
4638,2.398444,2.23146,2.564171
4639,2.398105,2.232894,2.565605
4640,2.397981,2.230026,2.562737
4641,2.397636,2.23146,2.564171
4642,2.397344,2.230026,2.562737
4643,2.396958,2.230026,2.564171
4644,2.396529,2.230026,2.562737
4645,2.396352,2.230026,2.564171
4646,2.395861,2.228591,2.565605
4647,2.39586,2.225723,2.564171
4648,2.395471,2.227157,2.564171
4649,2.395345,2.227157,2.564171
4650,2.395016,2.225723,2.567039
4651,2.394703,2.225723,2.562737
4652,2.394355,2.225723,2.562737
4653,2.39443,2.221421,2.564171
4654,2.394221,2.225723,2.564171
4655,2.394043,2.224289,2.562737
4656,2.394146,2.224289,2.564171
4657,2.393771,2.224289,2.564171
4658,2.393854,2.224289,2.562737
4659,2.394297,2.224289,2.565605
4660,2.394003,2.225723,2.562737
4661,2.394209,2.222855,2.561303
4662,2.394243,2.224289,2.565605
4663,2.394075,2.222855,2.562737
4664,2.393878,2.224289,2.564171
4665,2.393629,2.221421,2.562737
4666,2.393654,2.222855,2.562737
4667,2.393773,2.225723,2.562737
4668,2.393655,2.224289,2.564171
4669,2.393589,2.224289,2.561303
4670,2.393736,2.224289,2.564171
4671,2.393735,2.222855,2.562737
4672,2.39382,2.224289,2.562737
4673,2.393765,2.224289,2.561303
4674,2.393716,2.222855,2.562737
4675,2.393778,2.224289,2.562737
4676,2.393873,2.224289,2.562737
4677,2.393497,2.224289,2.562737
4678,2.393455,2.221421,2.562737
4679,2.393622,2.222855,2.562737
4680,2.39344,2.222855,2.562737
4681,2.39345,2.224289,2.562737
4682,2.393509,2.222855,2.561303
4683,2.393544,2.225723,2.562737
4684,2.393739,2.221421,2.561303
4685,2.39394,2.224289,2.564171
4686,2.394028,2.224289,2.564171
4687,2.394179,2.224289,2.564171
4688,2.39432,2.225723,2.565605
4689,2.394681,2.225723,2.564171
4690,2.394506,2.225723,2.562737
4691,2.394808,2.227157,2.564171
4692,2.394632,2.225723,2.562737
4693,2.394479,2.224289,2.564171
4694,2.39407,2.225723,2.564171
4695,2.394446,2.224289,2.565605
4696,2.3941,2.225723,2.562737
4697,2.394077,2.225723,2.564171
4698,2.394046,2.225723,2.567039
4699,2.394068,2.225723,2.562737
4700,2.394097,2.225723,2.561303
4701,2.393881,2.225723,2.561303
4702,2.393882,2.222855,2.564171
4703,2.394095,2.224289,2.562737
4704,2.394301,2.227157,2.561303
4705,2.394128,2.227157,2.562737
4706,2.394284,2.224289,2.564171
4707,2.394308,2.224289,2.561303
