EL34143A exported datalog
File type: CSV
File version: 1

"Per division: 5.000000"
"Offset: 0.000000"
"Trigger position: 0"
"Sample interval: 5.00000763"
"Number of sample: 120960/120960"
"Trigger sample: 0"
"Number of pre-trigger sample: 0"
"Date: 2025/03/15 10:47:44"

"V1: 0.500000, 1.421875"
"I1: 1.000000, 0.000000"
"P1: 5.000000, 0.000000"

Power Enabled:,None

Enable:,"Volt avg 1","Volt min 1","Volt max 1"
46966,2.795389,1.148714,2.850991
46967,2.795254,1.148714,2.852425
46968,2.795663,1.150148,2.850991
46969,2.795575,1.147280,2.853859
46970,2.795736,1.148714,2.853859
46971,2.795831,1.148714,2.852425
46972,2.795771,1.148714,2.852425
46973,2.795875,1.148714,2.852425
46974,2.795858,1.148714,2.856727
46975,2.795773,1.150148,2.852425
46976,2.795767,1.148714,2.852425
46977,2.795711,1.148714,2.852425
46978,2.795559,1.150148,2.850991
46979,2.795433,1.148714,2.850991
46980,2.795828,1.148714,2.852425
46981,2.795559,1.147280,2.852425
46982,2.795624,1.148714,2.853859
46983,2.795481,1.150148,2.853859
46984,2.795838,1.147280,2.855293
46985,2.795577,1.147280,2.852425
46986,2.795326,1.145846,2.850991
46987,2.795491,1.147280,2.853859
46988,2.795478,1.150148,2.850991
46989,2.795404,1.147280,2.850991
46990,2.795515,1.148714,2.853859
46991,2.795315,1.145846,2.852425
46992,2.795471,1.147280,2.850991
46993,2.795634,1.145846,2.850991
46994,2.795650,1.147280,2.852425
46995,2.795593,1.148714,2.850991
46996,2.795673,1.150148,2.852425
46997,2.795431,1.148714,2.852425
46998,2.795579,1.145846,2.853859
46999,2.795653,1.147280,2.853859
47000,2.795504,1.148714,2.850991
47001,2.795440,1.147280,2.850991
47002,2.795455,1.150148,2.853859
47003,2.795623,1.147280,2.850991
47004,2.795742,1.145846,2.852425
47005,2.795835,1.148714,2.853859
47006,2.795873,1.147280,2.850991
47007,2.795787,1.147280,2.852425
47008,2.795713,1.145846,2.852425
47009,2.795901,1.147280,2.850991
47010,2.795707,1.148714,2.850991
47011,2.795755,1.148714,2.852425
47012,2.795745,1.148714,2.852425
47013,2.795991,1.148714,2.852425
47014,2.795493,1.148714,2.850991
47015,2.795548,1.148714,2.852425
47016,2.795694,1.145846,2.852425
47017,2.795826,1.145846,2.856727
47018,2.795730,1.147280,2.853859
47019,2.795444,1.145846,2.853859
47020,2.795682,1.147280,2.850991
47021,2.795850,1.147280,2.853859
47022,2.795665,1.147280,2.853859
47023,2.795565,1.145846,2.852425
47024,2.795766,1.144412,2.850991
47025,2.795833,1.145846,2.850991
47026,2.795862,1.147280,2.852425
47027,2.795766,1.144412,2.850991
47028,2.795859,1.148714,2.853859
47029,2.795618,1.147280,2.852425
47030,2.795573,1.147280,2.852425
47031,2.795306,1.148714,2.852425
47032,2.795588,1.145846,2.853859
47033,2.795338,1.145846,2.850991
47034,2.795360,1.147280,2.850991
47035,2.795248,1.145846,2.852425
47036,2.795746,1.142978,2.853859
47037,2.795519,1.147280,2.852425
47038,2.795482,1.142978,2.850991
47039,2.795375,1.145846,2.850991
47040,2.795025,1.144412,2.852425
47041,2.795172,1.141544,2.850991
47042,2.795341,1.144412,2.852425
47043,2.795351,1.144412,2.850991
47044,2.795413,1.145846,2.853859
47045,2.795239,1.142978,2.852425
47046,2.795086,1.144412,2.852425
47047,2.795347,1.141544,2.850991
47048,2.795466,1.141544,2.850991
47049,2.795303,1.144412,2.852425
47050,2.795002,1.142978,2.852425
47051,2.795266,1.144412,2.852425
47052,2.795355,1.145846,2.852425
47053,2.795193,1.142978,2.850991
47054,2.795319,1.142978,2.850991
47055,2.795390,1.141544,2.850991
47056,2.795389,1.144412,2.852425
47057,2.795317,1.144412,2.850991
47058,2.795296,1.145846,2.850991
47059,2.795109,1.144412,2.853859
47060,2.795204,1.141544,2.850991
47061,2.794777,1.142978,2.853859
47062,2.794911,1.142978,2.853859
47063,2.795278,1.142978,2.850991
47064,2.795291,1.142978,2.852425
47065,2.795445,1.144412,2.852425
47066,2.795459,1.141544,2.852425
47067,2.795609,1.142978,2.850991
47068,2.795306,1.141544,2.852425
47069,2.794976,1.142978,2.850991
47070,2.794896,1.141544,2.852425
47071,2.794969,1.140110,2.850991
47072,2.794996,1.138675,2.852425
47073,2.794961,1.140110,2.853859
47074,2.795016,1.140110,2.852425
47075,2.794946,1.141544,2.850991
47076,2.794779,1.138675,2.850991
47077,2.794625,1.140110,2.852425
47078,2.794580,1.138675,2.850991
47079,2.794549,1.140110,2.850991
47080,2.794737,1.140110,2.852425
47081,2.794665,1.141544,2.853859
47082,2.794786,1.142978,2.850991
47083,2.794711,1.140110,2.852425
47084,2.794801,1.142978,2.850991
47085,2.794818,1.142978,2.852425
47086,2.794976,1.142978,2.850991
47087,2.794915,1.138675,2.850991
47088,2.795021,1.141544,2.850991
47089,2.795154,1.141544,2.850991
47090,2.795435,1.140110,2.855293
47091,2.795107,1.141544,2.852425
47092,2.794937,1.141544,2.852425
47093,2.794765,1.141544,2.852425
47094,2.794961,1.141544,2.853859
47095,2.794630,1.140110,2.855293
47096,2.794639,1.142978,2.852425
47097,2.794629,1.138675,2.852425
47098,2.794946,1.141544,2.852425
47099,2.795016,1.141544,2.852425
47100,2.794897,1.140110,2.849557
47101,2.794950,1.140110,2.850991
47102,2.794764,1.137241,2.850991
47103,2.794784,1.142978,2.852425
47104,2.794754,1.141544,2.852425
47105,2.794615,1.140110,2.850991
47106,2.794588,1.134373,2.850991
47107,2.794816,1.137241,2.850991
47108,2.794824,1.140110,2.850991
47109,2.794705,1.140110,2.850991
47110,2.794647,1.138675,2.850991
47111,2.794964,1.140110,2.856727
47112,2.795051,1.140110,2.852425
47113,2.794947,1.141544,2.852425
47114,2.794858,1.140110,2.850991
47115,2.795039,1.140110,2.850991
47116,2.794961,1.138675,2.850991
47117,2.795146,1.138675,2.850991
47118,2.795022,1.137241,2.853859
47119,2.795002,1.140110,2.852425
47120,2.794856,1.140110,2.852425
47121,2.794943,1.138675,2.852425
47122,2.795286,1.140110,2.852425
47123,2.795105,1.138675,2.850991
47124,2.794917,1.140110,2.852425
47125,2.795159,1.137241,2.852425
47126,2.794978,1.137241,2.852425
47127,2.795082,1.138675,2.850991
47128,2.795156,1.141544,2.850991
47129,2.794995,1.140110,2.852425
47130,2.795026,1.140110,2.850991
47131,2.795023,1.137241,2.852425
47132,2.795131,1.140110,2.850991
47133,2.795029,1.138675,2.849557
47134,2.795071,1.137241,2.852425
47135,2.795131,1.140110,2.852425
47136,2.795218,1.138675,2.853859
47137,2.795307,1.140110,2.852425
47138,2.795268,1.140110,2.852425
47139,2.795073,1.138675,2.853859
47140,2.795178,1.137241,2.850991
47141,2.795292,1.140110,2.852425
47142,2.794915,1.138675,2.850991
47143,2.795075,1.138675,2.852425
47144,2.794824,1.138675,2.850991
47145,2.795158,1.138675,2.850991
47146,2.794833,1.138675,2.852425
47147,2.794631,1.137241,2.853859
47148,2.794842,1.138675,2.852425
47149,2.795056,1.137241,2.850991
47150,2.794930,1.137241,2.852425
47151,2.795100,1.138675,2.853859
47152,2.795005,1.135807,2.852425
47153,2.795266,1.137241,2.852425
47154,2.795280,1.138675,2.850991
47155,2.795043,1.135807,2.850991
47156,2.794765,1.132939,2.849557
47157,2.795042,1.134373,2.850991
47158,2.795138,1.135807,2.850991
47159,2.795124,1.138675,2.850991
47160,2.794825,1.137241,2.852425
47161,2.794845,1.135807,2.850991
47162,2.794910,1.137241,2.852425
47163,2.794806,1.137241,2.853859
47164,2.794651,1.135807,2.852425
47165,2.794712,1.135807,2.850991
47166,2.794693,1.134373,2.850991
47167,2.794900,1.137241,2.850991
47168,2.794702,1.137241,2.850991
47169,2.794803,1.138675,2.850991
47170,2.794603,1.137241,2.850991
47171,2.794487,1.137241,2.850991
47172,2.794320,1.135807,2.850991
47173,2.794527,1.134373,2.852425
47174,2.794776,1.134373,2.850991
47175,2.794510,1.134373,2.852425
47176,2.794363,1.137241,2.850991
47177,2.794383,1.132939,2.850991
47178,2.794820,1.135807,2.852425
47179,2.794825,1.135807,2.852425
47180,2.794836,1.135807,2.853859
47181,2.794914,1.132939,2.852425
47182,2.795025,1.134373,2.852425
47183,2.795178,1.132939,2.850991
47184,2.795328,1.134373,2.850991
47185,2.795376,1.135807,2.853859
47186,2.794864,1.134373,2.850991
47187,2.794926,1.135807,2.850991
47188,2.794667,1.135807,2.850991
47189,2.794722,1.134373,2.849557
47190,2.794736,1.135807,2.852425
47191,2.794706,1.137241,2.850991
47192,2.794638,1.134373,2.850991
47193,2.794587,1.135807,2.853859
47194,2.794631,1.135807,2.850991
47195,2.795309,1.134373,2.852425
47196,2.795155,1.134373,2.852425
47197,2.794853,1.137241,2.852425
47198,2.795005,1.135807,2.850991
47199,2.794960,1.134373,2.852425
47200,2.794933,1.134373,2.850991
47201,2.794842,1.137241,2.852425
47202,2.795123,1.135807,2.852425
47203,2.795053,1.135807,2.852425
47204,2.794996,1.132939,2.852425
47205,2.795157,1.135807,2.850991
47206,2.794985,1.135807,2.852425
47207,2.794943,1.134373,2.849557
47208,2.794813,1.134373,2.855293
47209,2.794736,1.132939,2.850991
47210,2.794732,1.134373,2.850991
47211,2.794904,1.131505,2.852425
47212,2.794679,1.134373,2.850991
47213,2.794675,1.134373,2.849557
47214,2.794992,1.131505,2.850991
47215,2.794906,1.134373,2.849557
47216,2.794678,1.131505,2.850991
47217,2.794744,1.131505,2.850991
47218,2.794658,1.131505,2.853859
47219,2.794696,1.131505,2.852425
47220,2.794748,1.132939,2.852425
47221,2.794700,1.131505,2.850991
47222,2.794640,1.131505,2.852425
47223,2.794527,1.132939,2.850991
47224,2.794584,1.130071,2.850991
47225,2.794277,1.131505,2.849557
47226,2.794688,1.130071,2.850991
47227,2.794645,1.132939,2.850991
47228,2.794695,1.131505,2.852425
47229,2.794534,1.131505,2.849557
47230,2.794602,1.131505,2.850991
47231,2.794441,1.131505,2.850991
47232,2.794653,1.127203,2.849557
47233,2.794583,1.131505,2.850991
47234,2.794510,1.131505,2.852425
47235,2.794586,1.131505,2.850991
47236,2.794587,1.131505,2.853859
47237,2.794678,1.132939,2.852425
47238,2.795045,1.130071,2.852425
47239,2.795009,1.128637,2.850991
47240,2.794742,1.131505,2.850991
47241,2.795009,1.132939,2.850991
47242,2.794751,1.130071,2.849557
47243,2.794898,1.131505,2.852425
47244,2.794722,1.128637,2.852425
47245,2.794512,1.128637,2.852425
47246,2.794632,1.128637,2.853859
47247,2.794812,1.131505,2.850991
47248,2.794583,1.127203,2.852425
47249,2.794625,1.131505,2.852425
47250,2.794688,1.130071,2.852425
47251,2.794614,1.130071,2.849557
47252,2.794689,1.127203,2.852425
47253,2.794545,1.128637,2.850991
47254,2.794591,1.130071,2.850991
47255,2.794710,1.130071,2.850991
47256,2.794792,1.128637,2.852425
47257,2.794809,1.131505,2.850991
47258,2.795003,1.130071,2.850991
47259,2.794955,1.130071,2.852425
47260,2.794794,1.130071,2.852425
47261,2.794832,1.130071,2.850991
47262,2.794578,1.130071,2.852425
47263,2.794666,1.128637,2.850991
47264,2.794479,1.128637,2.850991
47265,2.794684,1.130071,2.852425
47266,2.794667,1.128637,2.850991
47267,2.794662,1.130071,2.852425
47268,2.794718,1.130071,2.852425
47269,2.794764,1.127203,2.850991
47270,2.794781,1.130071,2.850991
47271,2.794758,1.131505,2.852425
47272,2.794589,1.128637,2.850991
47273,2.794513,1.131505,2.850991
47274,2.794745,1.130071,2.852425
47275,2.794698,1.130071,2.850991
47276,2.794672,1.128637,2.852425
47277,2.794649,1.130071,2.850991
47278,2.794606,1.130071,2.850991
47279,2.794591,1.131505,2.852425
47280,2.794235,1.131505,2.849557
47281,2.794283,1.131505,2.850991
47282,2.794139,1.130071,2.850991
47283,2.794292,1.130071,2.852425
47284,2.794317,1.128637,2.852425
47285,2.794523,1.130071,2.852425
47286,2.793983,1.130071,2.850991
47287,2.794431,1.131505,2.849557
47288,2.794345,1.128637,2.852425
47289,2.794250,1.128637,2.850991
47290,2.793948,1.128637,2.850991
47291,2.794026,1.128637,2.849557
47292,2.794029,1.127203,2.850991
47293,2.794163,1.128637,2.850991
47294,2.793995,1.130071,2.852425
47295,2.793858,1.128637,2.850991
47296,2.793927,1.128637,2.850991
47297,2.794049,1.128637,2.853859
47298,2.794229,1.128637,2.850991
47299,2.794042,1.127203,2.850991
47300,2.793864,1.128637,2.850991
47301,2.793942,1.124334,2.850991
47302,2.794255,1.128637,2.853859
47303,2.794199,1.127203,2.850991
47304,2.794160,1.128637,2.852425
47305,2.794179,1.130071,2.850991
47306,2.794431,1.130071,2.850991
47307,2.794387,1.127203,2.850991
47308,2.794201,1.128637,2.850991
47309,2.794118,1.128637,2.850991
47310,2.794071,1.124334,2.850991
47311,2.793986,1.127203,2.850991
47312,2.794178,1.127203,2.850991
47313,2.794279,1.130071,2.850991
47314,2.794183,1.127203,2.850991
47315,2.794483,1.128637,2.852425
47316,2.794257,1.131505,2.849557
47317,2.794115,1.124334,2.850991
47318,2.793808,1.128637,2.849557
47319,2.793744,1.127203,2.849557
47320,2.794000,1.125768,2.850991
47321,2.794337,1.130071,2.849557
47322,2.794637,1.127203,2.850991
47323,2.794822,1.125768,2.852425
47324,2.794698,1.130071,2.849557
47325,2.794819,1.127203,2.850991
47326,2.794790,1.128637,2.850991
47327,2.794622,1.127203,2.852425
47328,2.794402,1.130071,2.850991
47329,2.794392,1.128637,2.852425
47330,2.794499,1.128637,2.850991
47331,2.794491,1.130071,2.852425
47332,2.794150,1.127203,2.849557
47333,2.794425,1.128637,2.850991
47334,2.794318,1.127203,2.853859
47335,2.794344,1.130071,2.852425
47336,2.794382,1.128637,2.850991
47337,2.794478,1.128637,2.850991
47338,2.794417,1.127203,2.850991
47339,2.794590,1.130071,2.850991
47340,2.794508,1.128637,2.849557
47341,2.794557,1.128637,2.853859
47342,2.794362,1.128637,2.850991
47343,2.794416,1.127203,2.850991
47344,2.794499,1.131505,2.849557
47345,2.794209,1.128637,2.853859
47346,2.794414,1.125768,2.850991
47347,2.794382,1.128637,2.850991
47348,2.794252,1.128637,2.852425
47349,2.794441,1.128637,2.852425
47350,2.794541,1.128637,2.853859
47351,2.794476,1.128637,2.853859
47352,2.794318,1.127203,2.850991
47353,2.794028,1.125768,2.850991
47354,2.794040,1.127203,2.849557
47355,2.794058,1.125768,2.849557
47356,2.794130,1.128637,2.850991
47357,2.794490,1.128637,2.852425
47358,2.794551,1.125768,2.849557
47359,2.794482,1.127203,2.850991
47360,2.794461,1.127203,2.852425
47361,2.794199,1.121466,2.850991
47362,2.794423,1.128637,2.850991
47363,2.794738,1.124334,2.853859
47364,2.794599,1.127203,2.850991
47365,2.794389,1.127203,2.850991
47366,2.794565,1.124334,2.850991
47367,2.794273,1.127203,2.850991
47368,2.794492,1.125768,2.850991
47369,2.794629,1.128637,2.852425
47370,2.794401,1.124334,2.850991
47371,2.793993,1.127203,2.849557
47372,2.794152,1.128637,2.850991
47373,2.794436,1.128637,2.852425
47374,2.794552,1.125768,2.850991
47375,2.794368,1.127203,2.850991
47376,2.794336,1.125768,2.850991
47377,2.794336,1.127203,2.850991
47378,2.794590,1.125768,2.850991
47379,2.794665,1.128637,2.850991
47380,2.794574,1.122900,2.852425
47381,2.794553,1.127203,2.850991
47382,2.794306,1.127203,2.850991
47383,2.794108,1.125768,2.852425
47384,2.794321,1.127203,2.849557
47385,2.794570,1.127203,2.850991
47386,2.794420,1.122900,2.852425
47387,2.794307,1.125768,2.852425
47388,2.794311,1.127203,2.850991
47389,2.794483,1.125768,2.850991
47390,2.794509,1.127203,2.849557
47391,2.794098,1.127203,2.852425
47392,2.794197,1.127203,2.852425
47393,2.794463,1.127203,2.852425
47394,2.794442,1.125768,2.852425
47395,2.794079,1.127203,2.852425
47396,2.793828,1.120032,2.849557
47397,2.793880,1.127203,2.850991
47398,2.793844,1.122900,2.849557
47399,2.794237,1.124334,2.850991
47400,2.794351,1.125768,2.850991
47401,2.794562,1.127203,2.849557
47402,2.794386,1.125768,2.850991
47403,2.794167,1.125768,2.850991
47404,2.794261,1.125768,2.850991
47405,2.794230,1.125768,2.852425
47406,2.793998,1.124334,2.850991
47407,2.793709,1.127203,2.850991
47408,2.793707,1.125768,2.852425
47409,2.793789,1.124334,2.850991
47410,2.793938,1.125768,2.849557
47411,2.793764,1.124334,2.850991
47412,2.793864,1.125768,2.850991
47413,2.793499,1.125768,2.849557
47414,2.793737,1.125768,2.855293
47415,2.793748,1.124334,2.849557
47416,2.794046,1.125768,2.850991
47417,2.793983,1.125768,2.850991
47418,2.793944,1.122900,2.849557
47419,2.794093,1.127203,2.852425
47420,2.794115,1.124334,2.849557
47421,2.794082,1.124334,2.849557
47422,2.794169,1.122900,2.850991
47423,2.794197,1.125768,2.850991
47424,2.794319,1.120032,2.850991
47425,2.794584,1.125768,2.850991
47426,2.794456,1.128637,2.853859
47427,2.794373,1.122900,2.850991
47428,2.794138,1.125768,2.850991
47429,2.794332,1.122900,2.852425
47430,2.794259,1.124334,2.850991
47431,2.794094,1.124334,2.850991
47432,2.794072,1.125768,2.850991
47433,2.794291,1.122900,2.850991
47434,2.794085,1.122900,2.850991
47435,2.794237,1.124334,2.852425
47436,2.794269,1.125768,2.852425
47437,2.794124,1.127203,2.850991
47438,2.793991,1.125768,2.850991
47439,2.793929,1.121466,2.853859
47440,2.794299,1.122900,2.850991
47441,2.794282,1.124334,2.850991
47442,2.794137,1.125768,2.850991
47443,2.794224,1.124334,2.850991
47444,2.794179,1.124334,2.850991
47445,2.794245,1.125768,2.850991
47446,2.794109,1.124334,2.852425
47447,2.794391,1.127203,2.850991
47448,2.794434,1.124334,2.850991
47449,2.793982,1.125768,2.849557
47450,2.793729,1.124334,2.850991
47451,2.793811,1.125768,2.852425
47452,2.793644,1.124334,2.850991
47453,2.793607,1.122900,2.852425
47454,2.793769,1.122900,2.849557
47455,2.793959,1.125768,2.850991
47456,2.793611,1.122900,2.850991
47457,2.793705,1.122900,2.850991
47458,2.793815,1.125768,2.849557
47459,2.793863,1.124334,2.850991
47460,2.794062,1.122900,2.852425
47461,2.793824,1.122900,2.852425
47462,2.794178,1.124334,2.850991
47463,2.794315,1.125768,2.852425
47464,2.794294,1.124334,2.852425
47465,2.794428,1.125768,2.850991
47466,2.794396,1.127203,2.852425
47467,2.794144,1.124334,2.850991
47468,2.794237,1.124334,2.850991
47469,2.794219,1.127203,2.850991
47470,2.794120,1.125768,2.849557
47471,2.794206,1.125768,2.849557
47472,2.794256,1.127203,2.850991
47473,2.794218,1.124334,2.850991
47474,2.793989,1.125768,2.850991
47475,2.793954,1.125768,2.849557
47476,2.793824,1.124334,2.849557
47477,2.793707,1.124334,2.849557
47478,2.793890,1.122900,2.850991
47479,2.793982,1.125768,2.850991
47480,2.793916,1.125768,2.850991
47481,2.793904,1.122900,2.850991
47482,2.793973,1.125768,2.850991
47483,2.793961,1.121466,2.849557
47484,2.794060,1.124334,2.852425
47485,2.794019,1.124334,2.852425
47486,2.794325,1.124334,2.849557
47487,2.794396,1.127203,2.852425
47488,2.794266,1.127203,2.850991
47489,2.794178,1.124334,2.850991
47490,2.794143,1.125768,2.853859
47491,2.794276,1.125768,2.850991
47492,2.794496,1.125768,2.853859
47493,2.793960,1.125768,2.853859
47494,2.794064,1.122900,2.850991
47495,2.794105,1.125768,2.850991
47496,2.794136,1.124334,2.850991
47497,2.794373,1.125768,2.850991
47498,2.794261,1.124334,2.850991
47499,2.794405,1.122900,2.853859
47500,2.794456,1.127203,2.850991
47501,2.794572,1.125768,2.852425
47502,2.794552,1.124334,2.849557
47503,2.794459,1.125768,2.850991
47504,2.794334,1.124334,2.852425
47505,2.794318,1.120032,2.852425
47506,2.794291,1.125768,2.850991
47507,2.794234,1.124334,2.850991
47508,2.794217,1.125768,2.850991
47509,2.794166,1.121466,2.850991
47510,2.794170,1.124334,2.852425
47511,2.794341,1.124334,2.852425
47512,2.794211,1.125768,2.850991
47513,2.794022,1.124334,2.849557
47514,2.794059,1.124334,2.850991
47515,2.793972,1.124334,2.850991
47516,2.794086,1.124334,2.849557
47517,2.794041,1.124334,2.850991
47518,2.794536,1.127203,2.850991
47519,2.794433,1.125768,2.850991
47520,2.794403,1.124334,2.850991
47521,2.794426,1.125768,2.850991
47522,2.794397,1.124334,2.849557
47523,2.794447,1.124334,2.850991
47524,2.794463,1.122900,2.850991
47525,2.794770,1.122900,2.852425
47526,2.794587,1.124334,2.852425
47527,2.794756,1.125768,2.852425
47528,2.794913,1.124334,2.855293
47529,2.794934,1.124334,2.850991
47530,2.794777,1.125768,2.852425
47531,2.794685,1.124334,2.850991
47532,2.794585,1.125768,2.850991
47533,2.794418,1.122900,2.853859
47534,2.794501,1.124334,2.849557
47535,2.794464,1.124334,2.850991
47536,2.794628,1.124334,2.852425
47537,2.794495,1.118598,2.850991
47538,2.794314,1.124334,2.852425
47539,2.794556,1.124334,2.852425
47540,2.794695,1.121466,2.852425
47541,2.794441,1.124334,2.852425
47542,2.794491,1.125768,2.849557
47543,2.794398,1.124334,2.850991
47544,2.794512,1.120032,2.852425
47545,2.794682,1.121466,2.850991
47546,2.794562,1.124334,2.850991
47547,2.794437,1.122900,2.850991
47548,2.794500,1.124334,2.850991
47549,2.794261,1.124334,2.849557
47550,2.794600,1.121466,2.850991
47551,2.794689,1.122900,2.852425
47552,2.794518,1.124334,2.850991
47553,2.794442,1.124334,2.852425
47554,2.794473,1.124334,2.850991
47555,2.794589,1.125768,2.852425
47556,2.794560,1.122900,2.852425
47557,2.794461,1.124334,2.850991
47558,2.794320,1.122900,2.850991
47559,2.794288,1.125768,2.850991
47560,2.794317,1.122900,2.852425
47561,2.794272,1.122900,2.852425
47562,2.793970,1.122900,2.850991
47563,2.794274,1.118598,2.849557
47564,2.794539,1.121466,2.852425
47565,2.794430,1.124334,2.852425
47566,2.794410,1.124334,2.852425
47567,2.794428,1.122900,2.852425
47568,2.794506,1.122900,2.852425
47569,2.794754,1.122900,2.852425
47570,2.794860,1.125768,2.852425
47571,2.794787,1.124334,2.850991
47572,2.794753,1.124334,2.850991
47573,2.794471,1.124334,2.852425
47574,2.794182,1.121466,2.850991
47575,2.794197,1.122900,2.852425
47576,2.794161,1.122900,2.849557
47577,2.794329,1.120032,2.849557
47578,2.794214,1.118598,2.850991
47579,2.794158,1.122900,2.850991
47580,2.794184,1.118598,2.852425
47581,2.793852,1.120032,2.849557
47582,2.793974,1.121466,2.850991
47583,2.793925,1.121466,2.853859
47584,2.793869,1.124334,2.850991
47585,2.793933,1.122900,2.849557
47586,2.793906,1.122900,2.850991
47587,2.793866,1.122900,2.852425
47588,2.793896,1.122900,2.850991
47589,2.794084,1.122900,2.850991
47590,2.794101,1.122900,2.850991
47591,2.794035,1.120032,2.850991
47592,2.793846,1.122900,2.850991
47593,2.793986,1.120032,2.850991
47594,2.794189,1.118598,2.849557
47595,2.794254,1.122900,2.849557
47596,2.793935,1.121466,2.849557
47597,2.794088,1.117164,2.850991
47598,2.794205,1.120032,2.850991
47599,2.794126,1.120032,2.852425
47600,2.793980,1.120032,2.850991
47601,2.794071,1.118598,2.852425
47602,2.793928,1.121466,2.852425
47603,2.794294,1.121466,2.850991
47604,2.794241,1.118598,2.850991
47605,2.794029,1.118598,2.849557
47606,2.794038,1.121466,2.850991
47607,2.793902,1.120032,2.850991
47608,2.793811,1.122900,2.849557
47609,2.793972,1.121466,2.850991
47610,2.794104,1.122900,2.850991
47611,2.794117,1.118598,2.852425
47612,2.794130,1.121466,2.850991
47613,2.793865,1.120032,2.853859
47614,2.794026,1.121466,2.850991
47615,2.794210,1.120032,2.852425
47616,2.794175,1.120032,2.850991
47617,2.794379,1.121466,2.850991
47618,2.794538,1.124334,2.852425
47619,2.794555,1.122900,2.852425
47620,2.794370,1.121466,2.852425
47621,2.794399,1.120032,2.852425
47622,2.794396,1.122900,2.850991
47623,2.794201,1.118598,2.850991
47624,2.794147,1.120032,2.849557
47625,2.794416,1.117164,2.850991
47626,2.794292,1.121466,2.852425
47627,2.793988,1.118598,2.852425
47628,2.793980,1.121466,2.852425
47629,2.793839,1.120032,2.850991
47630,2.793793,1.118598,2.850991
47631,2.793672,1.117164,2.850991
47632,2.793914,1.120032,2.849557
47633,2.793900,1.122900,2.850991
47634,2.794189,1.121466,2.852425
47635,2.794019,1.121466,2.852425
47636,2.794228,1.122900,2.852425
47637,2.794188,1.121466,2.850991
47638,2.794479,1.122900,2.853859
47639,2.794224,1.120032,2.849557
47640,2.794327,1.120032,2.850991
47641,2.794095,1.121466,2.849557
47642,2.794339,1.122900,2.850991
47643,2.794225,1.122900,2.849557
47644,2.794376,1.122900,2.850991
47645,2.794149,1.120032,2.850991
47646,2.793987,1.121466,2.852425
47647,2.794117,1.122900,2.855293
47648,2.794126,1.121466,2.852425
47649,2.794007,1.120032,2.850991
47650,2.794200,1.124334,2.852425
47651,2.794132,1.122900,2.850991
47652,2.794056,1.118598,2.849557
47653,2.794307,1.120032,2.853859
47654,2.794331,1.121466,2.849557
47655,2.794433,1.122900,2.850991
47656,2.794266,1.122900,2.850991
47657,2.793988,1.122900,2.850991
47658,2.794084,1.120032,2.850991
47659,2.794230,1.118598,2.853859
47660,2.794141,1.121466,2.849557
47661,2.794110,1.120032,2.850991
47662,2.794023,1.121466,2.850991
47663,2.794125,1.121466,2.850991
47664,2.793964,1.122900,2.850991
47665,2.794204,1.121466,2.852425
47666,2.794124,1.118598,2.852425
47667,2.794143,1.122900,2.850991
47668,2.794285,1.122900,2.850991
47669,2.794288,1.121466,2.850991
47670,2.794232,1.118598,2.849557
47671,2.794342,1.121466,2.850991
47672,2.793949,1.120032,2.850991
47673,2.794045,1.120032,2.849557
47674,2.794195,1.120032,2.850991
47675,2.794356,1.120032,2.850991
47676,2.794292,1.121466,2.852425
47677,2.794296,1.122900,2.850991
47678,2.794519,1.121466,2.850991
47679,2.794566,1.121466,2.850991
47680,2.794536,1.121466,2.852425
47681,2.794342,1.121466,2.850991
47682,2.794391,1.122900,2.852425
47683,2.794034,1.120032,2.849557
47684,2.794217,1.121466,2.850991
47685,2.794566,1.120032,2.850991
47686,2.794349,1.121466,2.849557
47687,2.794418,1.121466,2.850991
47688,2.794345,1.120032,2.850991
47689,2.794394,1.122900,2.850991
47690,2.794516,1.122900,2.850991
47691,2.794341,1.121466,2.850991
47692,2.794258,1.120032,2.850991
47693,2.794131,1.120032,2.850991
47694,2.794010,1.121466,2.852425
47695,2.794338,1.122900,2.850991
47696,2.794242,1.121466,2.850991
47697,2.794112,1.121466,2.852425
47698,2.794182,1.120032,2.849557
47699,2.794507,1.124334,2.850991
47700,2.794305,1.122900,2.850991
47701,2.794211,1.121466,2.849557
47702,2.794455,1.124334,2.849557
47703,2.794562,1.121466,2.849557
47704,2.794344,1.121466,2.850991
47705,2.794377,1.122900,2.852425
47706,2.794299,1.122900,2.850991
47707,2.794330,1.122900,2.852425
47708,2.794386,1.122900,2.852425
47709,2.794294,1.124334,2.850991
47710,2.794357,1.124334,2.850991
47711,2.794055,1.118598,2.852425
47712,2.794210,1.122900,2.852425
47713,2.794431,1.125768,2.852425
47714,2.794470,1.124334,2.852425
47715,2.794756,1.122900,2.855293
47716,2.794860,1.120032,2.852425
47717,2.794886,1.125768,2.850991
47718,2.794902,1.124334,2.852425
47719,2.794627,1.125768,2.850991
47720,2.794552,1.122900,2.850991
47721,2.794513,1.121466,2.850991
47722,2.794696,1.125768,2.853859
47723,2.794467,1.121466,2.850991
47724,2.794524,1.124334,2.850991
47725,2.794588,1.122900,2.850991
47726,2.794363,1.121466,2.850991
47727,2.794369,1.121466,2.850991
47728,2.794475,1.122900,2.850991
47729,2.794231,1.118598,2.850991
47730,2.794141,1.122900,2.850991
